"","box_office_rank","Title","Lifetime Gross","Year","links","id","imdb_link","imdb_rating"
"914",914,"Knowing",183658498,2007,"/title/tt0448011/?ref_=bo_cso_table_114","tt0448011","https://www.imdb.com/title/tt0448011",6.2
"915",915,"102 Dalmatians",183611771,2000,"/title/tt0211181/?ref_=bo_cso_table_115","tt0211181","https://www.imdb.com/title/tt0211181",4.9
"916",916,"Stand by Me Doraemon",183442714,2014,"/title/tt3331846/?ref_=bo_cso_table_116","tt3331846","https://www.imdb.com/title/tt3331846",7.5
"917",917,"Storks",183388953,2016,"/title/tt4624424/?ref_=bo_cso_table_117","tt4624424","https://www.imdb.com/title/tt4624424",6.8
"918",918,"Paul Blart: Mall Cop",183348429,2009,"/title/tt1114740/?ref_=bo_cso_table_118","tt1114740","https://www.imdb.com/title/tt1114740",5.2
"919",919,"Wayne's World",183097323,1992,"/title/tt0105793/?ref_=bo_cso_table_119","tt0105793","https://www.imdb.com/title/tt0105793",7
"920",920,"Maverick",183031272,1994,"/title/tt0110478/?ref_=bo_cso_table_120","tt0110478","https://www.imdb.com/title/tt0110478",7
"921",921,"Mirror Mirror",183018522,2012,"/title/tt1667353/?ref_=bo_cso_table_121","tt1667353","https://www.imdb.com/title/tt1667353",5.6
"922",922,"The Man in the Iron Mask",182968902,1998,"/title/tt0120744/?ref_=bo_cso_table_122","tt0120744","https://www.imdb.com/title/tt0120744",6.5
"923",923,"Cape Fear",182291969,1991,"/title/tt0101540/?ref_=bo_cso_table_123","tt0101540","https://www.imdb.com/title/tt0101540",7.3
"924",924,"The Haunted Mansion",182290266,2003,"/title/tt0338094/?ref_=bo_cso_table_124","tt0338094","https://www.imdb.com/title/tt0338094",5.1
"925",925,"The Monkey King Havoc in Heavens Palace",182206924,2014,"/title/tt1717715/?ref_=bo_cso_table_125","tt1717715","https://www.imdb.com/title/tt1717715",4.9
"926",926,"While You Were Sleeping",182057016,1995,"/title/tt0114924/?ref_=bo_cso_table_126","tt0114924","https://www.imdb.com/title/tt0114924",6.7
"927",927,"The Bridges of Madison County",182016617,1995,"/title/tt0112579/?ref_=bo_cso_table_127","tt0112579","https://www.imdb.com/title/tt0112579",7.6
"928",928,"From Vegas to Macau III",181732879,2016,"/title/tt5237980/?ref_=bo_cso_table_128","tt5237980","https://www.imdb.com/title/tt5237980",2.3
"929",929,"Poseidon",181674817,2006,"/title/tt0409182/?ref_=bo_cso_table_129","tt0409182","https://www.imdb.com/title/tt0409182",5.7
"930",930,"The First Wives Club",181489203,1996,"/title/tt0116313/?ref_=bo_cso_table_130","tt0116313","https://www.imdb.com/title/tt0116313",6.4
"931",931,"Impasse",181325565,2021,"/title/tt11448076/?ref_=bo_cso_table_131","tt11448076","https://www.imdb.com/title/tt11448076",7
"932",932,"Scooby-Doo 2: Monsters Unleashed",181216833,2004,"/title/tt0331632/?ref_=bo_cso_table_132","tt0331632","https://www.imdb.com/title/tt0331632",5.1
"933",933,"Hot Shots!",181096164,1991,"/title/tt0102059/?ref_=bo_cso_table_133","tt0102059","https://www.imdb.com/title/tt0102059",6.8
"934",934,"Road to Perdition",181001478,2002,"/title/tt0257044/?ref_=bo_cso_table_134","tt0257044","https://www.imdb.com/title/tt0257044",7.7
"935",935,"Kill Bill: Vol. 1",180906076,2003,"/title/tt0266697/?ref_=bo_cso_table_135","tt0266697","https://www.imdb.com/title/tt0266697",8.1
"936",936,"The Scorpion King",180630907,2002,"/title/tt0277296/?ref_=bo_cso_table_136","tt0277296","https://www.imdb.com/title/tt0277296",5.5
"937",937,"Sweet Home Alabama",180622424,2002,"/title/tt0256415/?ref_=bo_cso_table_137","tt0256415","https://www.imdb.com/title/tt0256415",6.2
"938",938,"Daddy's Home 2",180613824,2017,"/title/tt5657846/?ref_=bo_cso_table_138","tt5657846","https://www.imdb.com/title/tt5657846",6
"939",939,"Hacksaw Ridge",180563636,2016,"/title/tt2119532/?ref_=bo_cso_table_139","tt2119532","https://www.imdb.com/title/tt2119532",8.1
"940",940,"Deja Vu",180557550,2006,"/title/tt0453467/?ref_=bo_cso_table_140","tt0453467","https://www.imdb.com/title/tt0453467",7
"941",941,"The Post",180419276,2017,"/title/tt6294822/?ref_=bo_cso_table_141","tt6294822","https://www.imdb.com/title/tt6294822",7.2
"942",942,"Abominable",180289970,2019,"/title/tt6324278/?ref_=bo_cso_table_142","tt6324278","https://www.imdb.com/title/tt6324278",7
"943",943,"Dangerous Minds",179519401,1995,"/title/tt0112792/?ref_=bo_cso_table_143","tt0112792","https://www.imdb.com/title/tt0112792",6.5
"944",944,"The Dictator",179379533,2012,"/title/tt1645170/?ref_=bo_cso_table_144","tt1645170","https://www.imdb.com/title/tt1645170",6.4
"945",945,"The League of Extraordinary Gentlemen",179265204,2003,"/title/tt0311429/?ref_=bo_cso_table_145","tt0311429","https://www.imdb.com/title/tt0311429",5.8
"946",946,"Allegiant",179246868,2016,"/title/tt3410834/?ref_=bo_cso_table_146","tt3410834","https://www.imdb.com/title/tt3410834",5.7
"947",947,"Daredevil",179179718,2003,"/title/tt0287978/?ref_=bo_cso_table_147","tt0287978","https://www.imdb.com/title/tt0287978",5.3
"948",948,"City Slickers",179033791,1991,"/title/tt0101587/?ref_=bo_cso_table_148","tt0101587","https://www.imdb.com/title/tt0101587",6.8
"949",949,"He's Just Not That Into You",178866158,2009,"/title/tt1001508/?ref_=bo_cso_table_149","tt1001508","https://www.imdb.com/title/tt1001508",6.4
"950",950,"Eagle Eye",178767383,2008,"/title/tt1059786/?ref_=bo_cso_table_150","tt1059786","https://www.imdb.com/title/tt1059786",6.6
"951",951,"Along Came Polly",178311729,2004,"/title/tt0343135/?ref_=bo_cso_table_151","tt0343135","https://www.imdb.com/title/tt0343135",6
"952",952,"Flushed Away",178281554,2006,"/title/tt0424095/?ref_=bo_cso_table_152","tt0424095","https://www.imdb.com/title/tt0424095",6.6
"953",953,"Scary Movie 4",178262620,2006,"/title/tt0362120/?ref_=bo_cso_table_153","tt0362120","https://www.imdb.com/title/tt0362120",5.1
"954",954,"Dante's Peak",178127760,1997,"/title/tt0118928/?ref_=bo_cso_table_154","tt0118928","https://www.imdb.com/title/tt0118928",6
"955",955,"Brokeback Mountain",178062759,2005,"/title/tt0388795/?ref_=bo_cso_table_155","tt0388795","https://www.imdb.com/title/tt0388795",7.7
"956",956,"Patriot Games",178051587,1992,"/title/tt0105112/?ref_=bo_cso_table_156","tt0105112","https://www.imdb.com/title/tt0105112",6.9
"957",957,"Flubber",177977226,1997,"/title/tt0119137/?ref_=bo_cso_table_157","tt0119137","https://www.imdb.com/title/tt0119137",5.3
"958",958,"Baywatch",177856751,2017,"/title/tt1469304/?ref_=bo_cso_table_158","tt1469304","https://www.imdb.com/title/tt1469304",5.5
"959",959,"Double Jeopardy",177841558,1999,"/title/tt0150377/?ref_=bo_cso_table_159","tt0150377","https://www.imdb.com/title/tt0150377",6.5
"960",960,"War Horse",177584879,2011,"/title/tt1568911/?ref_=bo_cso_table_160","tt1568911","https://www.imdb.com/title/tt1568911",7.2
"961",961,"Paranormal Activity 2",177512032,2010,"/title/tt1536044/?ref_=bo_cso_table_161","tt1536044","https://www.imdb.com/title/tt1536044",5.7
"962",962,"How to Lose a Guy in 10 Days",177502387,2003,"/title/tt0251127/?ref_=bo_cso_table_162","tt0251127","https://www.imdb.com/title/tt0251127",6.4
"963",963,"Alien vs. Predator",177427090,2004,"/title/tt0370263/?ref_=bo_cso_table_163","tt0370263","https://www.imdb.com/title/tt0370263",5.6
"964",964,"Hero",177395557,2002,"/title/tt0299977/?ref_=bo_cso_table_164","tt0299977","https://www.imdb.com/title/tt0299977",7.9
"965",965,"The 40-Year-Old Virgin",177378645,2005,"/title/tt0405422/?ref_=bo_cso_table_165","tt0405422","https://www.imdb.com/title/tt0405422",7.1
"966",966,"Lee Daniels' The Butler",177313795,2013,"/title/tt1327773/?ref_=bo_cso_table_166","tt1327773","https://www.imdb.com/title/tt1327773",7.2
"967",967,"The Haunting",177311151,1999,"/title/tt0171363/?ref_=bo_cso_table_167","tt0171363","https://www.imdb.com/title/tt0171363",5
"968",968,"The Descendants",177243185,2011,"/title/tt1033575/?ref_=bo_cso_table_168","tt1033575","https://www.imdb.com/title/tt1033575",7.3
"969",969,"The A-Team",177238796,2010,"/title/tt0429493/?ref_=bo_cso_table_169","tt0429493","https://www.imdb.com/title/tt0429493",6.7
"970",970,"Tootsie",177200000,1982,"/title/tt0084805/?ref_=bo_cso_table_170","tt0084805","https://www.imdb.com/title/tt0084805",7.4
"971",971,"In the Line of Fire",176997168,1993,"/title/tt0107206/?ref_=bo_cso_table_171","tt0107206","https://www.imdb.com/title/tt0107206",7.2
"972",972,"Analyze This",176885658,1999,"/title/tt0122933/?ref_=bo_cso_table_172","tt0122933","https://www.imdb.com/title/tt0122933",6.7
"973",973,"The Hitman's Bodyguard",176600207,2017,"/title/tt1959563/?ref_=bo_cso_table_173","tt1959563","https://www.imdb.com/title/tt1959563",6.9
"974",974,"Looper",176506819,2012,"/title/tt1276104/?ref_=bo_cso_table_174","tt1276104","https://www.imdb.com/title/tt1276104",7.4
"975",975,"Serial (Bad) Weddings",176404493,2014,"/title/tt2800240/?ref_=bo_cso_table_175","tt2800240","https://www.imdb.com/title/tt2800240",7
"976",976,"Ip Man 4: The Finale",176345966,2019,"/title/tt2076298/?ref_=bo_cso_table_176","tt2076298","https://www.imdb.com/title/tt2076298",7
"977",977,"Dr. Dolittle 2",176104344,2001,"/title/tt0240462/?ref_=bo_cso_table_177","tt0240462","https://www.imdb.com/title/tt0240462",4.7
"978",978,"The Italian Job",176070171,2003,"/title/tt0317740/?ref_=bo_cso_table_178","tt0317740","https://www.imdb.com/title/tt0317740",7
"979",979,"The Bucket List",175372502,2007,"/title/tt0825232/?ref_=bo_cso_table_179","tt0825232","https://www.imdb.com/title/tt0825232",7.4
"980",980,"Sleeping with the Enemy",174999005,1991,"/title/tt0102945/?ref_=bo_cso_table_180","tt0102945","https://www.imdb.com/title/tt0102945",6.3
"981",981,"Cowboys & Aliens",174822325,2011,"/title/tt0409847/?ref_=bo_cso_table_181","tt0409847","https://www.imdb.com/title/tt0409847",6
"982",982,"The Mule",174804407,2018,"/title/tt7959026/?ref_=bo_cso_table_182","tt7959026","https://www.imdb.com/title/tt7959026",7
"983",983,"George of the Jungle",174463257,1997,"/title/tt0119190/?ref_=bo_cso_table_183","tt0119190","https://www.imdb.com/title/tt0119190",5.5
"984",984,"Evan Almighty",174440724,2007,"/title/tt0413099/?ref_=bo_cso_table_184","tt0413099","https://www.imdb.com/title/tt0413099",5.4
"985",985,"Amélie",174024608,2001,"/title/tt0211915/?ref_=bo_cso_table_185","tt0211915","https://www.imdb.com/title/tt0211915",8.3
"986",986,"Identity Thief",173965010,2013,"/title/tt2024432/?ref_=bo_cso_table_186","tt2024432","https://www.imdb.com/title/tt2024432",5.7
"987",987,"The Nutcracker and the Four Realms",173961069,2018,"/title/tt5523010/?ref_=bo_cso_table_187","tt5523010","https://www.imdb.com/title/tt5523010",5.6
"988",988,"Big Momma's House",173959438,2000,"/title/tt0208003/?ref_=bo_cso_table_188","tt0208003","https://www.imdb.com/title/tt0208003",5.2
"989",989,"In Time",173930596,2011,"/title/tt1637688/?ref_=bo_cso_table_189","tt1637688","https://www.imdb.com/title/tt1637688",6.7
"990",990,"Operation Mekong",173839072,2016,"/title/tt6044910/?ref_=bo_cso_table_190","tt6044910","https://www.imdb.com/title/tt6044910",6.6
"991",991,"Anchorman 2: The Legend Continues",173649931,2013,"/title/tt1229340/?ref_=bo_cso_table_191","tt1229340","https://www.imdb.com/title/tt1229340",6.3
"992",992,"Creed",173567581,2015,"/title/tt3076658/?ref_=bo_cso_table_192","tt3076658","https://www.imdb.com/title/tt3076658",7.6
"993",993,"Gemini Man",173469516,2019,"/title/tt1025100/?ref_=bo_cso_table_193","tt1025100","https://www.imdb.com/title/tt1025100",5.7
"994",994,"The Girl on the Train",173185859,2016,"/title/tt3631112/?ref_=bo_cso_table_194","tt3631112","https://www.imdb.com/title/tt3631112",6.5
"995",995,"Scream",173046663,1996,"/title/tt0117571/?ref_=bo_cso_table_195","tt0117571","https://www.imdb.com/title/tt0117571",7.3
"996",996,"Cold Mountain",173013509,2003,"/title/tt0159365/?ref_=bo_cso_table_196","tt0159365","https://www.imdb.com/title/tt0159365",7.2
"997",997,"Black Hawk Down",172989651,2001,"/title/tt0265086/?ref_=bo_cso_table_197","tt0265086","https://www.imdb.com/title/tt0265086",7.7
"998",998,"The Grand Budapest Hotel",172945750,2014,"/title/tt2278388/?ref_=bo_cso_table_198","tt2278388","https://www.imdb.com/title/tt2278388",8.1
"999",999,"The Santa Clause 2",172855065,2002,"/title/tt0304669/?ref_=bo_cso_table_199","tt0304669","https://www.imdb.com/title/tt0304669",5.7
"1000",1000,"Cloverfield",172394180,2008,"/title/tt1060277/?ref_=bo_cso_table_200","tt1060277","https://www.imdb.com/title/tt1060277",7
