zip,city,metro,year,month,date,zhvi,name
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,365922.8676987667,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,433254.3468731635,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,535182.4546132297,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,616320.97109196,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,635294.0802191378,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,588588.7416042598,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,487761.87397216895,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,470833.5947341796,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,450080.9749194673,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,407499.9597555515,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,434715.118231019,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,499494.84095442103,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,525082.9544118837,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,505727.6941625226,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,534753.161213963,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,596399.3385074955,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,681242.3127788865,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,678832.3250246495,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,735619.6106169679,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,829247.949955135,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,878551.3572621491,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,912176.9173372268,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,925054.1990460422,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,901018.769780194,San Pedro
90732,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,896061.2674356853,San Pedro
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,170025.8906244318,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,184575.00411435505,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,215870.4238109213,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,263644.06044433947,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,341644.51968750026,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,414941.1168924861,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,457897.376531155,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,434208.29228956654,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,312264.3356980066,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,266587.5159425712,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,244483.75749639695,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,234806.05047929692,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,247232.60343453,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,300993.1379746191,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,338866.7737245318,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,336737.79590610275,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,360695.89814574615,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,413141.3001293764,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,495211.1958171463,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,504403.6689384093,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,557443.3587378027,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,622693.2008709245,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,666332.3482240994,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,708036.6558913374,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,722446.5919713244,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,690960.8977051148,Wilmington
90744,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,684715.9952832762,Wilmington
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,185685.5155502405,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,206175.57416793017,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,240233.91500908375,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,287122.68328736513,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,366427.4481532616,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,446934.17576941865,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,482328.8114225346,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,456790.75235053065,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,329099.1006355799,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,288235.31328424386,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,278099.6758263952,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,263303.0875778009,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,279849.13828852406,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,340211.01561293093,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,372717.0709253058,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,370013.9666230946,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,396609.8116500808,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,453761.48810642445,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,542674.4168614893,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,556096.2959521913,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,614560.1892702229,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,681595.0416809565,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,736772.4871196799,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,770331.4572622286,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,794615.3481904947,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,771989.329130083,Carson
90745,Carson,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,767173.08060409,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,218688.44912113983,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,239217.7187384841,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,277058.738438782,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,328943.2956029387,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,404440.67081339675,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,496546.59825153014,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,534592.588513472,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,494907.7152532866,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,372038.88733193144,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,323302.8111142166,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,315693.1047584689,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,299279.7386696679,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,319894.1077004906,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,374143.8832834989,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,408302.9056320396,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,408932.3368726587,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,432876.5823804559,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,492198.7062900882,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,565498.589653046,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,588847.9445447483,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,652212.1964361643,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,731245.1375986375,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,782840.3772235056,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,814299.8862122347,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,843490.7145889293,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,832118.1687296998,Carson
90746,Carson,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,832698.430208567,Carson
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,215042.28256427043,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,239770.63165825955,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,285563.3052882854,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,343908.3160558555,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,440835.0394035448,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,518532.4520530046,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,542701.3650300694,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,495978.4703439644,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,395711.8444642728,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,369978.96800218616,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,352672.0179699165,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,315338.0478086341,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,316843.470689528,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,388122.4704891446,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,427899.06088955776,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,428535.1647904235,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,439172.6906483348,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,478566.45383580145,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,563854.0863085646,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,558143.5704337602,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,589986.5371306249,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,682425.3407048114,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,705925.6582968946,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,734636.6630180768,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,740818.6463004096,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,711301.1934498753,Signal Hill
90755,Signal Hill,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,713907.1963671269,Signal Hill
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,130375.61715747288,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,149958.2516110928,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,184480.19976662257,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,226508.88305833956,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,300095.8650338983,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,362345.37178046413,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,381117.1076911444,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,352309.56283812434,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,277042.6354619351,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,231728.12913680417,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,209953.9480416551,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,190272.33229362336,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,195330.00257169883,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,252869.0799261046,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,280057.6512352126,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,285175.43172701256,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,303536.76943236,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,336647.7413793257,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,410137.88979162206,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,415218.951518908,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,437183.84709449456,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,486659.8288983216,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,518814.8620695479,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,531847.3372189683,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,524190.54816889897,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,497421.1346258016,Long Beach
90802,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,494564.3892869621,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,355077.27777238825,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,391711.4792829121,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,455943.18973565166,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,537411.177095695,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,661607.5294845524,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,763840.9733553889,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,798024.4796746373,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,731946.6450117687,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,641502.4973237262,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,654232.9353332478,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,614578.1517547463,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,584011.7030222724,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,638801.6921920925,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,718328.6276600746,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,750200.1200979241,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,716870.6153919207,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,754917.2338251941,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,836287.5290500898,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,980261.7939420892,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,967248.5199538012,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,1024152.395701716,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,1161322.5626675305,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,1245843.9413350616,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,1329664.352342912,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,1335216.0250069213,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,1330509.2406860506,Long Beach
90803,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,1338652.7349414297,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,155190.0537359581,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,173615.9708899338,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,212836.32798376697,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,254575.7458511285,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,336274.9714604202,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,395867.8543416088,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,419224.8145118693,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,384500.6245000678,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,296892.7944707061,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,266799.63319762144,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,250545.87689146688,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,233092.60822349065,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,255983.41294672975,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,322162.93252274604,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,355492.0523750034,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,354768.7776826403,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,379189.77012361545,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,435082.3767341389,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,514529.7348509704,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,515524.6776700491,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,562708.7119264719,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,651154.0274574282,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,677771.2296884427,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,701233.7811521316,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,702695.3063437506,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,692137.1560936407,Long Beach
90804,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,700264.6107359175,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,156789.04556195182,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,172412.7177711589,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2002,12,2002-12-31,201632.00921715423,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2003,12,2003-12-31,244046.457487279,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2004,12,2004-12-31,323185.1383362953,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2005,12,2005-12-31,396368.364331652,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2006,12,2006-12-31,430209.8316427725,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2007,12,2007-12-31,401290.7519697412,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2008,12,2008-12-31,276573.51452329365,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2009,12,2009-12-31,237205.2406938898,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2010,12,2010-12-31,235803.77579032863,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2011,12,2011-12-31,224363.22632422263,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2012,12,2012-12-31,239565.04257579416,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2013,12,2013-12-31,294340.9960028615,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2014,12,2014-12-31,327033.4106006835,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2015,12,2015-12-31,329485.0764562445,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2016,12,2016-12-31,353240.4721202914,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2017,12,2017-12-31,408218.322017604,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2018,12,2018-12-31,487680.97527468106,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2019,12,2019-12-31,503435.8896344303,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2020,12,2020-12-31,555823.2046640666,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2021,12,2021-12-31,629851.9856724559,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2022,12,2022-12-31,660690.0876810644,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2023,12,2023-12-31,695394.6885103821,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2024,12,2024-12-31,722537.5706927251,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2025,12,2025-12-31,710291.8623084272,Long Beach
90805,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2026,4,2026-04-30,715228.700110517,Long Beach
90806,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2000,12,2000-12-31,173703.5360379219,Long Beach
90806,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",2001,12,2001-12-31,193269.69329138924,Long Beach
